id,source,marketplace,country,ProductCat,ProductAgg,Product,Date,DateFormatted,DateMarket,Wholesale,Retail,Currency,Unit,Active,
542659,EAGC-RATIN,Ngozi,BDI,Peas,Peas,Green Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziGreen Peas,133,127,KES,1Kg,1,4/23/20 7:34
542660,EAGC-RATIN,Kimironko,RWA,Peas,Peas,Cowpeas,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoCowpeas,150,139,KES,1Kg,1,4/23/20 7:34
542666,EAGC-RATIN,Kobero,BDI,Beans,Beans,Mixed Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoMixed Beans,69,64,KES,1Kg,1,4/23/20 7:34
542667,EAGC-RATIN,Bujumbura,BDI,Peas,Peas,Green Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaGreen Peas,159,154,KES,1Kg,1,4/23/20 7:34
542668,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Rice,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoRice,86,80,KES,1Kg,1,4/23/20 7:35
542672,EAGC-RATIN,Kobero,BDI,Cereals - Other,Millet,Millet Grain,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoMillet Grain,74,69,KES,1Kg,1,4/23/20 7:35
542676,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Sorghum,Red Sorghum,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziRed Sorghum,69,64,KES,1Kg,1,4/23/20 7:35
542677,EAGC-RATIN,Kobero,BDI,Beans,Beans,Red Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoRed Beans,64,58,KES,1Kg,1,4/23/20 7:35
542678,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Red Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziRed Beans,80,74,KES,1Kg,1,4/23/20 7:35
542679,EAGC-RATIN,Kobero,BDI,Cereals - Other,Sorghum,Red Sorghum,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoRed Sorghum,64,53,KES,1Kg,1,4/23/20 7:35
542681,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Mixed Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziMixed Beans,74,69,KES,1Kg,1,4/23/20 7:35
542682,EAGC-RATIN,Gitega,BDI,Cereals - Other,Sorghum,Red Sorghum,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaRed Sorghum,74,69,KES,1Kg,1,4/23/20 7:35
542684,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Yellow Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziYellow Beans,127,122,KES,1Kg,1,4/23/20 7:35
542687,EAGC-RATIN,Kobero,BDI,Cereals - Rice,Rice,Rice,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoRice,101,93,KES,1Kg,1,4/23/20 7:35
542691,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Green Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:GicumbiGreen Peas,139,129,KES,1Kg,1,4/23/20 7:35
542694,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Mixed Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:GicumbiMixed Beans,59,54,KES,1Kg,1,4/23/20 7:36
542698,EAGC-RATIN,Ruhengeri,RWA,Peas,Peas,Cowpeas,4/20/20 0:00,4/20/20 0:,4/20/20 0:RuhengeriCowpeas,139,129,KES,1Kg,1,4/23/20 7:36
542704,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Red Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaRed Beans,82,80,KES,1Kg,1,4/23/20 7:36
542706,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Red Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoRed Beans,80,75,KES,1Kg,1,4/23/20 7:36
542708,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Millet,Millet Grain,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaMillet Grain,85,80,KES,1Kg,1,4/23/20 7:36
542711,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Yellow Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaYellow Beans,122,117,KES,1Kg,1,4/23/20 7:36
542715,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Sorghum,Red Sorghum,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaRed Sorghum,74,69,KES,1Kg,1,4/23/20 7:36
542724,EAGC-RATIN,Kimironko,RWA,Peas,Peas,Green Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoGreen Peas,129,118,KES,1Kg,1,4/23/20 7:36
542728,EAGC-RATIN,Gitega,BDI,Cereals - Other,Wheat,Wheat,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaWheat,85,80,KES,1Kg,1,4/23/20 7:36
542729,EAGC-RATIN,Gitega,BDI,Peas,Peas,Dry Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaDry Peas,191,186,KES,1Kg,1,4/23/20 7:36
542732,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Black Beans (Dolichos),4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoBlack Beans (Dolichos),139,129,KES,1Kg,1,4/23/20 7:37
542737,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Sorghum,Red Sorghum,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoRed Sorghum,41,38,KES,1Kg,1,4/23/20 7:37
542739,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Red Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:RuhengeriRed Beans,80,75,KES,1Kg,1,4/23/20 7:37
542740,EAGC-RATIN,Kimironko,RWA,Cereals - Maize,Maize,Dry Maize,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoDry Maize,32,29,KES,1Kg,1,4/23/20 7:37
542743,EAGC-RATIN,Ruhengeri,RWA,Cereals - Maize,Maize,Dry Maize,4/20/20 0:00,4/20/20 0:,4/20/20 0:RuhengeriDry Maize,30,26,KES,1Kg,1,4/23/20 7:37
542745,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Millet,Millet Grain,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziMillet Grain,80,77,KES,1Kg,1,4/23/20 7:37
542747,EAGC-RATIN,Kobero,BDI,Peas,Peas,Dry Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoDry Peas,180,175,KES,1Kg,1,4/23/20 7:37
542758,EAGC-RATIN,Ruhengeri,RWA,Cereals - Rice,Rice,Imported Rice,4/20/20 0:00,4/20/20 0:,4/20/20 0:RuhengeriImported Rice,139,129,KES,1Kg,1,4/23/20 7:37
542759,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Millet,Millet Grain,4/20/20 0:00,4/20/20 0:,4/20/20 0:GicumbiMillet Grain,86,80,KES,1Kg,1,4/23/20 7:37
542760,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Mixed Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:RuhengeriMixed Beans,59,54,KES,1Kg,1,4/23/20 7:37
542765,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Wheat,Wheat,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaWheat,80,74,KES,1Kg,1,4/23/20 7:37
542766,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Wheat,Wheat,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoWheat,75,70,KES,1Kg,1,4/23/20 7:37
542770,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Yellow Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:GicumbiYellow Beans,75,70,KES,1Kg,1,4/23/20 7:37
542773,EAGC-RATIN,Ngozi,BDI,Cereals - Rice,Rice,Rice,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziRice,106,101,KES,1Kg,1,4/23/20 7:37
542785,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Imported Rice,4/20/20 0:00,4/20/20 0:,4/20/20 0:KimironkoImported Rice,150,139,KES,1Kg,1,4/23/20 7:38
542790,EAGC-RATIN,Kobero,BDI,Peas,Peas,Green Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoGreen Peas,170,159,KES,1Kg,1,4/23/20 7:38
542793,EAGC-RATIN,Kobero,BDI,Cereals - Maize,Maize,Dry Maize,4/20/20 0:00,4/20/20 0:,4/20/20 0:KoberoDry Maize,40,37,KES,1Kg,1,4/23/20 7:38
542799,EAGC-RATIN,Gicumbi,RWA,Cereals - Maize,Maize,Dry Maize,4/20/20 0:00,4/20/20 0:,4/20/20 0:GicumbiDry Maize,29,27,KES,1Kg,1,4/23/20 7:38
542801,EAGC-RATIN,Gitega,BDI,Cereals - Other,Millet,Millet Grain,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaMillet Grain,64,58,KES,1Kg,1,4/23/20 7:38
542802,EAGC-RATIN,Gitega,BDI,Beans,Beans,Red Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaRed Beans,85,80,KES,1Kg,1,4/23/20 7:38
542806,EAGC-RATIN,Gitega,BDI,Beans,Beans,Yellow Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaYellow Beans,117,106,KES,1Kg,1,4/23/20 7:38
542808,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Cowpeas,4/20/20 0:00,4/20/20 0:,4/20/20 0:GicumbiCowpeas,150,129,KES,1Kg,1,4/23/20 7:38
542813,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Wheat,Wheat,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziWheat,80,77,KES,1Kg,1,4/23/20 7:38
542818,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Mixed Beans,4/20/20 0:00,4/20/20 0:,4/20/20 0:BujumburaMixed Beans,80,74,KES,1Kg,1,4/23/20 7:38
542823,EAGC-RATIN,Gitega,BDI,Cereals - Rice,Rice,Rice,4/20/20 0:00,4/20/20 0:,4/20/20 0:GitegaRice,117,111,KES,1Kg,1,4/23/20 7:39
542839,EAGC-RATIN,Ngozi,BDI,Peas,Peas,Dry Peas,4/20/20 0:00,4/20/20 0:,4/20/20 0:NgoziDry Peas,212,202,KES,1Kg,1,4/23/20 7:39
541265,EAGC-RATIN,Kigoma,TZA,Peas,Peas,Green Peas,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaGreen Peas,99,95,KES,1Kg,1,4/22/20 4:08
541275,EAGC-RATIN,Kigoma,TZA,Beans,Beans,Red Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaRed Beans,47,41,KES,1Kg,1,4/22/20 4:09
541279,EAGC-RATIN,Dar es salaam,TZA,Beans,Beans,Mixed Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamMixed Beans,95,86,KES,1Kg,1,4/22/20 4:09
541286,EAGC-RATIN,Arusha,TZA,Beans,Beans,Mixed Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaMixed Beans,65,47,KES,1Kg,1,4/22/20 4:09
541294,EAGC-RATIN,Dar es salaam,TZA,Beans,Beans,Green Gram,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamGreen Gram,108,95,KES,1Kg,1,4/22/20 4:09
541300,EAGC-RATIN,Kigoma,TZA,Cereals - Other,Sorghum,Red Sorghum,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaRed Sorghum,95,86,KES,1Kg,1,4/22/20 4:09
541303,EAGC-RATIN,Dar es salaam,TZA,Peas,Peas,Cowpeas,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamCowpeas,78,69,KES,1Kg,1,4/22/20 4:09
541304,EAGC-RATIN,Dar es salaam,TZA,Cereals - Maize,Maize,Dry Maize,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamDry Maize,29,25,KES,1Kg,1,4/22/20 4:09
541314,EAGC-RATIN,Kigoma,TZA,Beans,Beans,Mixed Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaMixed Beans,60,56,KES,1Kg,1,4/22/20 4:09
541333,EAGC-RATIN,Dar es salaam,TZA,Beans,Beans,Red Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamRed Beans,97,90,KES,1Kg,1,4/22/20 4:10
541334,EAGC-RATIN,Arusha,TZA,Peas,Peas,Cowpeas,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaCowpeas,67,60,KES,1Kg,1,4/22/20 4:10
541338,EAGC-RATIN,Kigoma,TZA,Cereals - Maize,Maize,Dry Maize,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaDry Maize,65,47,KES,1Kg,1,4/22/20 4:10
541348,EAGC-RATIN,Arusha,TZA,Cereals - Maize,Maize,Dry Maize,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaDry Maize,28,24,KES,1Kg,1,4/22/20 4:10
541353,EAGC-RATIN,Dar es salaam,TZA,Cereals - Rice,Rice,Imported Rice,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamImported Rice,112,95,KES,1Kg,1,4/22/20 4:10
541361,EAGC-RATIN,Arusha,TZA,Beans,Beans,Green Gram,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaGreen Gram,86,69,KES,1Kg,1,4/22/20 4:10
541362,EAGC-RATIN,Arusha,TZA,Peas,Peas,Green Peas,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaGreen Peas,93,86,KES,1Kg,1,4/22/20 4:11
541363,EAGC-RATIN,Arusha,TZA,Cereals - Rice,Rice,Rice,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaRice,86,82,KES,1Kg,1,4/22/20 4:11
541366,EAGC-RATIN,Dar es salaam,TZA,Beans,Beans,Yellow Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamYellow Beans,108,99,KES,1Kg,1,4/22/20 4:11
541408,EAGC-RATIN,Arusha,TZA,Beans,Beans,Yellow Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaYellow Beans,86,80,KES,1Kg,1,4/22/20 4:12
541423,EAGC-RATIN,Dar es salaam,TZA,Cereals - Rice,Rice,Rice,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamRice,112,101,KES,1Kg,1,4/22/20 4:12
541426,EAGC-RATIN,Dar es salaam,TZA,Peas,Peas,Green Peas,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamGreen Peas,56,52,KES,1Kg,1,4/22/20 4:12
541428,EAGC-RATIN,Dar es salaam,TZA,Cereals - Other,Wheat,Wheat,4/18/20 0:00,4/18/20 0:,4/18/20 0:Dar es salaamWheat,60,52,KES,1Kg,1,4/22/20 4:12
541429,EAGC-RATIN,Kigoma,TZA,Cereals - Other,Wheat,Wheat,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaWheat,73,65,KES,1Kg,1,4/22/20 4:12
541431,EAGC-RATIN,Kigoma,TZA,Beans,Beans,Yellow Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaYellow Beans,95,86,KES,1Kg,1,4/22/20 4:12
541446,EAGC-RATIN,Kigoma,TZA,Cereals - Rice,Rice,Rice,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaRice,90,82,KES,1Kg,1,4/22/20 4:12
541447,EAGC-RATIN,Arusha,TZA,Beans,Beans,Red Beans,4/18/20 0:00,4/18/20 0:,4/18/20 0:ArushaRed Beans,65,60,KES,1Kg,1,4/22/20 4:12
541454,EAGC-RATIN,Kigoma,TZA,Cereals - Other,Millet,Millet Grain,4/18/20 0:00,4/18/20 0:,4/18/20 0:KigomaMillet Grain,78,65,KES,1Kg,1,4/22/20 4:13
541264,EAGC-RATIN,Gitega,BDI,Cereals - Other,Sorghum,Red Sorghum,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaRed Sorghum,74,69,KES,1Kg,1,4/22/20 4:08
541270,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Wheat,Wheat,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaWheat,80,74,KES,1Kg,1,4/22/20 4:09
541272,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Sorghum,Red Sorghum,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiRed Sorghum,38,32,KES,1Kg,1,4/22/20 4:09
541280,EAGC-RATIN,Ruhengeri,RWA,Cereals - Rice,Rice,Imported Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriImported Rice,139,129,KES,1Kg,1,4/22/20 4:09
541283,EAGC-RATIN,Kobero,BDI,Beans,Beans,Mixed Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoMixed Beans,64,58,KES,1Kg,1,4/22/20 4:09
541284,EAGC-RATIN,Kobero,BDI,Cereals - Rice,Rice,Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoRice,101,93,KES,1Kg,1,4/22/20 4:09
541287,EAGC-RATIN,Kimironko,RWA,Cereals - Rice,Rice,Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:KimironkoRice,97,86,KES,1Kg,1,4/22/20 4:09
541295,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Wheat,Wheat,4/17/20 0:00,4/17/20 0:,4/17/20 0:KimironkoWheat,80,75,KES,1Kg,1,4/22/20 4:09
541297,EAGC-RATIN,Gitega,BDI,Cereals - Maize,Maize,Dry Maize,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaDry Maize,42,37,KES,1Kg,1,4/22/20 4:09
541302,EAGC-RATIN,Gicumbi,RWA,Cereals - Rice,Rice,Imported Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiImported Rice,129,118,KES,1Kg,1,4/22/20 4:09
541305,EAGC-RATIN,Kimironko,RWA,Cereals - Other,Sorghum,Red Sorghum,4/17/20 0:00,4/17/20 0:,4/17/20 0:KimironkoRed Sorghum,39,35,KES,1Kg,1,4/22/20 4:09
541306,EAGC-RATIN,Gitega,BDI,Cereals - Rice,Rice,Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaRice,111,106,KES,1Kg,1,4/22/20 4:09
541308,EAGC-RATIN,Bujumbura,BDI,Peas,Peas,Green Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaGreen Peas,186,170,KES,1Kg,1,4/22/20 4:09
541309,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Green Gram,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiGreen Gram,97,86,KES,1Kg,1,4/22/20 4:09
541311,EAGC-RATIN,Bujumbura,BDI,Peas,Peas,Dry Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaDry Peas,212,207,KES,1Kg,1,4/22/20 4:09
541312,EAGC-RATIN,Gitega,BDI,Cereals - Rice,Rice,Imported Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaImported Rice,138,133,KES,1Kg,1,4/22/20 4:09
541315,EAGC-RATIN,Ngozi,BDI,Cereals - Rice,Rice,Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziRice,101,95,KES,1Kg,1,4/22/20 4:09
541316,EAGC-RATIN,Gicumbi,RWA,Cereals - Rice,Rice,Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiRice,97,91,KES,1Kg,1,4/22/20 4:10
541317,EAGC-RATIN,Ruhengeri,RWA,Peas,Peas,Cowpeas,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriCowpeas,139,129,KES,1Kg,1,4/22/20 4:10
541319,EAGC-RATIN,Kobero,BDI,Peas,Peas,Green Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoGreen Peas,159,143,KES,1Kg,1,4/22/20 4:10
541322,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaRed Beans,80,74,KES,1Kg,1,4/22/20 4:10
541323,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Yellow Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriYellow Beans,91,86,KES,1Kg,1,4/22/20 4:10
541325,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Mixed Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriMixed Beans,59,54,KES,1Kg,1,4/22/20 4:10
541326,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Cowpeas,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiCowpeas,150,129,KES,1Kg,1,4/22/20 4:10
541332,EAGC-RATIN,Gicumbi,RWA,Peas,Peas,Green Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiGreen Peas,139,129,KES,1Kg,1,4/22/20 4:10
541335,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Mixed Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiMixed Beans,54,49,KES,1Kg,1,4/22/20 4:10
541337,EAGC-RATIN,Gitega,BDI,Beans,Beans,Yellow Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaYellow Beans,95,90,KES,1Kg,1,4/22/20 4:10
541339,EAGC-RATIN,Kobero,BDI,Cereals - Maize,Maize,Dry Maize,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoDry Maize,37,34,KES,1Kg,1,4/22/20 4:10
541342,EAGC-RATIN,Kobero,BDI,Cereals - Other,Millet,Millet Grain,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoMillet Grain,69,64,KES,1Kg,1,4/22/20 4:10
541347,EAGC-RATIN,Gitega,BDI,Beans,Beans,Mixed Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaMixed Beans,74,69,KES,1Kg,1,4/22/20 4:10
541351,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Black Beans (Dolichos),4/17/20 0:00,4/17/20 0:,4/17/20 0:KimironkoBlack Beans (Dolichos),139,129,KES,1Kg,1,4/22/20 4:10
541352,EAGC-RATIN,Ruhengeri,RWA,Peas,Peas,Green Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriGreen Peas,107,86,KES,1Kg,1,4/22/20 4:10
541356,EAGC-RATIN,Gitega,BDI,Cereals - Other,Millet,Millet Grain,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaMillet Grain,69,64,KES,1Kg,1,4/22/20 4:10
541357,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Mixed Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaMixed Beans,77,74,KES,1Kg,1,4/22/20 4:10
541358,EAGC-RATIN,Gitega,BDI,Peas,Peas,Dry Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaDry Peas,186,170,KES,1Kg,1,4/22/20 4:10
541365,EAGC-RATIN,Ruhengeri,RWA,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriRed Beans,80,75,KES,1Kg,1,4/22/20 4:11
541367,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Wheat,Wheat,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriWheat,70,67,KES,1Kg,1,4/22/20 4:11
541372,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Mixed Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziMixed Beans,80,74,KES,1Kg,1,4/22/20 4:11
541373,EAGC-RATIN,Bujumbura,BDI,Cereals - Rice,Rice,Imported Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaImported Rice,138,133,KES,1Kg,1,4/22/20 4:11
541375,EAGC-RATIN,Ruhengeri,RWA,Cereals - Other,Sorghum,Red Sorghum,4/17/20 0:00,4/17/20 0:,4/17/20 0:RuhengeriRed Sorghum,41,36,KES,1Kg,1,4/22/20 4:11
541376,EAGC-RATIN,Gitega,BDI,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaRed Beans,80,74,KES,1Kg,1,4/22/20 4:11
541379,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Yellow Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:KimironkoYellow Beans,102,97,KES,1Kg,1,4/22/20 4:11
541385,EAGC-RATIN,Bujumbura,BDI,Cereals - Other,Sorghum,Red Sorghum,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaRed Sorghum,64,58,KES,1Kg,1,4/22/20 4:11
541390,EAGC-RATIN,Kimironko,RWA,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:KimironkoRed Beans,80,75,KES,1Kg,1,4/22/20 4:11
541392,EAGC-RATIN,Ngozi,BDI,Cereals - Rice,Rice,Imported Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziImported Rice,148,143,KES,1Kg,1,4/22/20 4:11
541394,EAGC-RATIN,Kobero,BDI,Cereals - Rice,Rice,Imported Rice,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoImported Rice,148,143,KES,1Kg,1,4/22/20 4:11
541396,EAGC-RATIN,Ngozi,BDI,Cereals - Other,Wheat,Wheat,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziWheat,80,77,KES,1Kg,1,4/22/20 4:11
541398,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Yellow Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziYellow Beans,122,117,KES,1Kg,1,4/22/20 4:11
541400,EAGC-RATIN,Gitega,BDI,Cereals - Other,Wheat,Wheat,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaWheat,80,74,KES,1Kg,1,4/22/20 4:12
541402,EAGC-RATIN,Bujumbura,BDI,Beans,Beans,Yellow Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaYellow Beans,122,117,KES,1Kg,1,4/22/20 4:12
541403,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Millet,Millet Grain,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiMillet Grain,80,80,KES,1Kg,1,4/22/20 4:12
541405,EAGC-RATIN,Ngozi,BDI,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziRed Beans,80,74,KES,1Kg,1,4/22/20 4:12
541406,EAGC-RATIN,Gicumbi,RWA,Cereals - Other,Wheat,Wheat,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiWheat,75,70,KES,1Kg,1,4/22/20 4:12
541409,EAGC-RATIN,Bujumbura,BDI,Cereals - Maize,Maize,Dry Maize,4/17/20 0:00,4/17/20 0:,4/17/20 0:BujumburaDry Maize,42,40,KES,1Kg,1,4/22/20 4:12
541410,EAGC-RATIN,Ngozi,BDI,Peas,Peas,Green Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:NgoziGreen Peas,170,159,KES,1Kg,1,4/22/20 4:12
541411,EAGC-RATIN,Gitega,BDI,Peas,Peas,Green Peas,4/17/20 0:00,4/17/20 0:,4/17/20 0:GitegaGreen Peas,159,143,KES,1Kg,1,4/22/20 4:12
541413,EAGC-RATIN,Kobero,BDI,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:KoberoRed Beans,58,53,KES,1Kg,1,4/22/20 4:12
541415,EAGC-RATIN,Gicumbi,RWA,Beans,Beans,Red Beans,4/17/20 0:00,4/17/20 0:,4/17/20 0:GicumbiRed Beans,70,64,KES,1Kg,1,4/22/20 4:12
