Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Kabale,Maize,Uganda,8/16/17,1200001,899998,UGX
Kabale,Maize,Uganda,8/16/17,1200001,899998,UGX
Kabale,Maize,Uganda,8/17/17,1197178,897881,UGX
Kabale,Maize,Uganda,8/17/17,1199998,900000,UGX
Kabale,Maize,Uganda,8/18/17,1197063,897798,UGX
Kabale,Maize,Uganda,8/18/17,1200001,900001,UGX
Kabale,Maize,Uganda,8/21/17,1202579,1002146,UGX
Kabale,Maize,Uganda,8/21/17,1200001,1000000,UGX
Kabale,Maize,Uganda,8/22/17,1199999,1000000,UGX
Kabale,Maize,Uganda,8/22/17,1200416,1000345,UGX
Kabale,Maize,Uganda,8/23/17,1199999,909999,UGX
Kabale,Maize,Uganda,8/23/17,1198395,908783,UGX
Kabale,Maize,Uganda,8/24/17,1201379,1001150,UGX
Kabale,Maize,Uganda,8/24/17,1200001,1000000,UGX
Kabale,Maize,Uganda,8/25/17,1300000,1000001,UGX
Kabale,Maize,Uganda,8/25/17,1298574,998902,UGX
Kabale,Maize,Uganda,8/28/17,1291466,993436,UGX
Kabale,Maize,Uganda,8/28/17,1299999,1000002,UGX
Kabale,Maize,Uganda,8/29/17,1204508,1053944,UGX
Kabale,Maize,Uganda,8/29/17,1200000,1050000,UGX
Kabale,Maize,Uganda,8/30/17,1300000,1100000,UGX
Kabale,Maize,Uganda,8/30/17,1305825,1104927,UGX
Kabale,Maize,Uganda,8/31/17,1303963,1103353,UGX
Kabale,Maize,Uganda,8/31/17,1300000,1099997,UGX
Kabale,Maize,Uganda,9/1/17,1298716,1098911,UGX
Kabale,Maize,Uganda,9/1/17,1300001,1100000,UGX
Kabale,Maize,Uganda,9/4/17,1303027,1102560,UGX
Kabale,Maize,Uganda,9/4/17,1300000,1100002,UGX
Kabale,Maize,Uganda,9/5/17,1299999,1099998,UGX
Kabale,Maize,Uganda,9/5/17,1296004,1096620,UGX
Kabale,Maize,Uganda,9/6/17,1298749,1098941,UGX
Kabale,Maize,Uganda,9/6/17,1300000,1099999,UGX
Kabale,Maize,Uganda,9/7/17,1300000,1100000,UGX
Kabale,Maize,Uganda,9/7/17,1300000,1100000,UGX
Kabale,Maize,Uganda,9/8/17,1299998,1099999,UGX
Kabale,Maize,Uganda,9/8/17,1299998,1099999,UGX
Kabale,Maize,Uganda,9/11/17,1299999,1130002,UGX
Kabale,Maize,Uganda,9/11/17,1299999,1130002,UGX
Kabale,Maize,Uganda,9/12/17,1300000,1130000,UGX
Kabale,Maize,Uganda,9/12/17,1300000,1130000,UGX
Kabale,Maize,Uganda,9/14/17,1300000,1099999,UGX
Kabale,Maize,Uganda,9/14/17,1300000,1099999,UGX
Kabale,Maize,Uganda,9/15/17,1300000,1099999,UGX
Kabale,Maize,Uganda,9/15/17,1300000,1099999,UGX
Kabale,Maize,Uganda,9/18/17,1200001,999999,UGX
Kabale,Maize,Uganda,9/18/17,1200001,999999,UGX
Kabale,Maize,Uganda,9/19/17,1200092,1000075,UGX
Kabale,Maize,Uganda,9/19/17,1199999,1000000,UGX
Kabale,Maize,Uganda,9/20/17,1300002,1000001,UGX
Kabale,Maize,Uganda,9/20/17,1300002,1000001,UGX
Kabale,Maize,Uganda,9/21/17,1299999,1000001,UGX
Kabale,Maize,Uganda,9/21/17,1299999,1000001,UGX
Kabale,Maize,Uganda,9/25/17,1299999,1000002,UGX
Kabale,Maize,Uganda,9/25/17,1299999,1000002,UGX
Kabale,Maize,Uganda,9/26/17,1299999,999999,UGX
Kabale,Maize,Uganda,9/26/17,1299999,999999,UGX
Kabale,Maize,Uganda,9/28/17,1199610,949691,UGX
Kabale,Maize,Uganda,9/28/17,1199998,950002,UGX
Kabale,Maize,Uganda,9/29/17,1199998,930001,UGX
Kabale,Maize,Uganda,9/29/17,1199998,930001,UGX
Kabale,Maize,Uganda,10/2/17,999999,899999,UGX
Kabale,Maize,Uganda,10/2/17,1006997,906297,UGX
Kabale,Maize,Uganda,10/3/17,1200001,899999,UGX
Kabale,Maize,Uganda,10/3/17,1200001,899999,UGX
Kabale,Maize,Uganda,10/4/17,1000000,899998,UGX
Kabale,Maize,Uganda,10/4/17,1000000,899998,UGX
Kabale,Maize,Uganda,10/5/17,999999,900000,UGX
Kabale,Maize,Uganda,10/5/17,999999,900000,UGX
Kabale,Maize,Uganda,10/6/17,1000000,899999,UGX
Kabale,Maize,Uganda,10/6/17,1000000,899999,UGX
Kabale,Maize,Uganda,10/9/17,1000000,900001,UGX
Kabale,Maize,Uganda,10/9/17,1000000,900001,UGX
Kabale,Maize,Uganda,10/10/17,1000001,900000,UGX
Kabale,Maize,Uganda,10/10/17,1000001,900000,UGX
Kabale,Maize,Uganda,10/11/17,1000001,900001,UGX
Kabale,Maize,Uganda,10/11/17,1000001,900001,UGX
Kabale,Maize,Uganda,10/12/17,1000001,899999,UGX
Kabale,Maize,Uganda,10/12/17,1000001,899999,UGX
Kabale,Maize,Uganda,10/13/17,1000001,900000,UGX
Kabale,Maize,Uganda,10/13/17,1000001,900000,UGX
Kabale,Maize,Uganda,10/16/17,1100001,950000,UGX
Kabale,Maize,Uganda,10/16/17,1100001,950000,UGX
Kabale,Maize,Uganda,10/17/17,1100001,950000,UGX
Kabale,Maize,Uganda,10/17/17,1100001,950000,UGX
Kabale,Maize,Uganda,10/18/17,1099999,949999,UGX
Kabale,Maize,Uganda,10/18/17,1099999,949999,UGX
Kabale,Maize,Uganda,10/20/17,1000000,850002,UGX
Kabale,Maize,Uganda,10/20/17,998906,849070,UGX
Kabale,Maize,Uganda,10/23/17,1100000,899998,UGX
Kabale,Maize,Uganda,10/23/17,1100000,899998,UGX
Kabale,Maize,Uganda,10/24/17,1100000,899999,UGX
Kabale,Maize,Uganda,10/24/17,1100000,899999,UGX
Kabale,Maize,Uganda,10/25/17,1200000,900001,UGX
Kabale,Maize,Uganda,10/25/17,1197852,898389,UGX
Kabale,Maize,Uganda,10/27/17,1197399,898050,UGX
Kabale,Maize,Uganda,10/27/17,1200001,899998,UGX
Kabale,Maize,Uganda,10/30/17,1000000,850000,UGX
Kabale,Maize,Uganda,10/30/17,1000000,850000,UGX
Kabale,Maize,Uganda,10/31/17,1000001,850001,UGX
Kabale,Maize,Uganda,10/31/17,999422,849509,UGX
Kabale,Maize,Uganda,11/1/17,999999,849999,UGX
Kabale,Maize,Uganda,11/1/17,999999,849999,UGX
Kabale,Maize,Uganda,11/2/17,1000359,850305,UGX
Kabale,Maize,Uganda,11/2/17,1000001,850001,UGX
Kabale,Maize,Uganda,11/3/17,999999,849999,UGX
Kabale,Maize,Uganda,11/3/17,999808,849837,UGX
Kabale,Maize,Uganda,11/6/17,1199999,850000,UGX
Kabale,Maize,Uganda,11/6/17,1199999,850000,UGX
Kabale,Maize,Uganda,11/7/17,1100000,849999,UGX
Kabale,Maize,Uganda,11/7/17,1100000,849999,UGX
Kabale,Maize,Uganda,11/8/17,1100000,849999,UGX
Kabale,Maize,Uganda,11/8/17,1094598,845825,UGX
Kabale,Maize,Uganda,11/9/17,998354,848601,UGX
Kabale,Maize,Uganda,11/9/17,999999,850002,UGX
Kabale,Maize,Uganda,11/10/17,1000000,849999,UGX
Kabale,Maize,Uganda,11/10/17,1000000,849999,UGX
Kabale,Maize,Uganda,11/13/17,999998,799999,UGX
Kabale,Maize,Uganda,11/13/17,999998,799999,UGX
Kabale,Maize,Uganda,11/14/17,1000000,799999,UGX
Kabale,Maize,Uganda,11/14/17,1000850,800680,UGX
Kabale,Maize,Uganda,11/15/17,1000000,799999,UGX
Kabale,Maize,Uganda,11/15/17,1000000,799999,UGX
Kabale,Maize,Uganda,11/16/17,1000000,799999,UGX
Kabale,Maize,Uganda,11/16/17,1000000,799999,UGX
Kabale,Maize,Uganda,11/17/17,920112,736089,UGX
Kabale,Maize,Uganda,11/17/17,920112,736089,UGX
Kabale,Maize,Uganda,11/20/17,999999,750002,UGX
Kabale,Maize,Uganda,11/20/17,999999,750002,UGX
Kabale,Maize,Uganda,11/21/17,1000000,749999,UGX
Kabale,Maize,Uganda,11/21/17,1000000,749999,UGX
Kabale,Maize,Uganda,11/22/17,1000000,750000,UGX
Kabale,Maize,Uganda,11/22/17,999118,749337,UGX
Kabale,Maize,Uganda,11/23/17,1000000,749999,UGX
Kabale,Maize,Uganda,11/23/17,1000000,749999,UGX
Kabale,Maize,Uganda,11/24/17,998837,699184,UGX
Kabale,Maize,Uganda,11/24/17,999999,699999,UGX
Kabale,Maize,Uganda,11/27/17,999999,729998,UGX
Kabale,Maize,Uganda,11/27/17,999999,729998,UGX
Kabale,Maize,Uganda,11/28/17,1000002,730001,UGX
Kabale,Maize,Uganda,11/28/17,1003176,732317,UGX
Kabale,Maize,Uganda,11/29/17,1000001,729999,UGX
Kabale,Maize,Uganda,11/29/17,1000001,729999,UGX
Kabale,Maize,Uganda,11/30/17,1000001,730001,UGX
Kabale,Maize,Uganda,11/30/17,1000001,730001,UGX
Kabale,Maize,Uganda,12/1/17,916776,687581,UGX
Kabale,Maize,Uganda,12/1/17,916776,687581,UGX
Kabale,Maize,Uganda,12/4/17,798410,648708,UGX
Kabale,Maize,Uganda,12/4/17,800000,649999,UGX
Kabale,Maize,Uganda,12/5/17,800000,650001,UGX
Kabale,Maize,Uganda,12/5/17,800198,650160,UGX
Kabale,Maize,Uganda,12/6/17,800000,599998,UGX
Kabale,Maize,Uganda,12/6/17,801052,600787,UGX
Kabale,Maize,Uganda,12/7/17,800738,600551,UGX
Kabale,Maize,Uganda,12/7/17,799999,600000,UGX
Kabale,Maize,Uganda,12/8/17,1000000,650001,UGX
Kabale,Maize,Uganda,12/8/17,1000000,650001,UGX
Kabale,Maize,Uganda,12/11/17,999999,650000,UGX
Kabale,Maize,Uganda,12/11/17,997896,648633,UGX
Kabale,Maize,Uganda,12/13/17,999999,700000,UGX
Kabale,Maize,Uganda,12/13/17,1001835,701285,UGX
Kabale,Maize,Uganda,12/14/17,1800000,700000,UGX
Kabale,Maize,Uganda,12/14/17,1800500,700194,UGX
Kabale,Maize,Uganda,12/15/17,996925,697848,UGX
Kabale,Maize,Uganda,12/15/17,1000001,700001,UGX
Kabale,Maize,Uganda,12/18/17,999668,699769,UGX
Kabale,Maize,Uganda,12/18/17,999999,700000,UGX
Kabale,Maize,Uganda,12/19/17,999999,700000,UGX
Kabale,Maize,Uganda,12/19/17,999999,700000,UGX
Kabale,Maize,Uganda,12/20/17,1000000,700000,UGX
Kabale,Maize,Uganda,12/20/17,1000000,700000,UGX
Kabale,Maize,Uganda,12/21/17,1000001,700002,UGX
Kabale,Maize,Uganda,12/21/17,1000001,700002,UGX
Kabale,Maize,Uganda,12/22/17,1000001,700001,UGX
Kabale,Maize,Uganda,12/22/17,1000687,700482,UGX
Kabale,Maize,Uganda,12/27/17,1000002,750000,UGX
Kabale,Maize,Uganda,12/27/17,1000002,750000,UGX
Kabale,Maize,Uganda,12/28/17,1000605,750453,UGX
Kabale,Maize,Uganda,12/28/17,1000001,750000,UGX
Kabale,Maize,Uganda,12/29/17,999999,749998,UGX
Kabale,Maize,Uganda,12/29/17,1002046,751533,UGX
Kabale,Maize,Uganda,1/2/18,1000001,760000,UGX
Kabale,Maize,Uganda,1/2/18,1000001,760000,UGX
Kabale,Maize,Uganda,1/3/18,1000001,760000,UGX
Kabale,Maize,Uganda,1/3/18,1000001,760000,UGX
Kabale,Maize,Uganda,1/4/18,999999,759998,UGX
Kabale,Maize,Uganda,1/4/18,999999,759998,UGX
Kabale,Maize,Uganda,1/5/18,999999,760000,UGX
Kabale,Maize,Uganda,1/5/18,999999,760000,UGX
Kabale,Maize,Uganda,1/8/18,1000000,760000,UGX
Kabale,Maize,Uganda,1/8/18,1000000,760000,UGX
Kabale,Maize,Uganda,1/9/18,999999,760000,UGX
Kabale,Maize,Uganda,1/9/18,999999,760000,UGX
Kabale,Maize,Uganda,1/10/18,1000000,760001,UGX
Kabale,Maize,Uganda,1/10/18,1000000,760001,UGX
Kabale,Maize,Uganda,1/11/18,1000000,730000,UGX
Kabale,Maize,Uganda,1/11/18,1000000,730000,UGX
Kabale,Maize,Uganda,1/12/18,1000002,700001,UGX
Kabale,Maize,Uganda,1/12/18,1000002,700001,UGX
Kabale,Maize,Uganda,1/15/18,797279,647787,UGX
Kabale,Maize,Uganda,1/15/18,800001,649998,UGX
Kabale,Maize,Uganda,1/16/18,800001,650000,UGX
Kabale,Maize,Uganda,1/16/18,800001,650000,UGX
Kabale,Maize,Uganda,1/17/18,800001,650001,UGX
Kabale,Maize,Uganda,1/17/18,800001,650001,UGX
Kabale,Maize,Uganda,1/18/18,799999,649999,UGX
Kabale,Maize,Uganda,1/18/18,799999,649999,UGX
Kabale,Maize,Uganda,1/19/18,800000,650002,UGX
Kabale,Maize,Uganda,1/19/18,800000,650002,UGX
Kabale,Maize,Uganda,1/22/18,1000001,670001,UGX
Kabale,Maize,Uganda,1/22/18,1000001,670001,UGX
Kabale,Maize,Uganda,1/23/18,999998,670001,UGX
Kabale,Maize,Uganda,1/24/18,1000001,669999,UGX
Kabale,Maize,Uganda,1/25/18,1000000,669999,UGX
Kabale,Maize,Uganda,1/26/18,1000000,669999,UGX
Kabale,Maize,Uganda,1/29/18,799999,690000,UGX
Kabale,Maize,Uganda,1/30/18,800000,690002,UGX
Kabale,Maize,Uganda,1/31/18,800001,689999,UGX
Kabale,Maize,Uganda,2/1/18,800001,689999,UGX
Kabale,Maize,Uganda,2/2/18,999999,700000,UGX
Kabale,Maize,Uganda,2/5/18,999999,700000,UGX
Kabale,Maize,Uganda,2/6/18,999999,699998,UGX
Kabale,Maize,Uganda,2/7/18,999999,700001,UGX
Kabale,Maize,Uganda,2/8/18,1000000,700000,UGX
Kabale,Maize,Uganda,2/9/18,800001,699999,UGX
Kabale,Maize,Uganda,2/12/18,800000,689999,UGX
Kabale,Maize,Uganda,2/13/18,800000,690001,UGX
Kabale,Maize,Uganda,2/14/18,999999,699999,UGX
Kabale,Maize,Uganda,2/15/18,999999,699999,UGX
Kabale,Maize,Uganda,2/16/18,999999,719999,UGX
Kabale,Maize,Uganda,2/19/18,999998,800001,UGX
Kabale,Maize,Uganda,2/20/18,999999,810000,UGX
Kabale,Maize,Uganda,2/21/18,1000000,810001,UGX
Kabale,Maize,Uganda,2/22/18,1000000,809999,UGX
Kabale,Maize,Uganda,2/23/18,999999,820002,UGX
Kabale,Maize,Uganda,2/26/18,999999,829999,UGX
Kabale,Maize,Uganda,2/27/18,999998,830001,UGX
Kabale,Maize,Uganda,2/28/18,999999,830001,UGX
Kabale,Maize,Uganda,3/1/18,999999,830001,UGX
Kabale,Maize,Uganda,3/2/18,1000000,829999,UGX
Kabale,Maize,Uganda,3/5/18,999999,839998,UGX
Kabale,Maize,Uganda,3/6/18,999999,840000,UGX
Kabale,Maize,Uganda,3/7/18,999999,800001,UGX
Kabale,Maize,Uganda,3/8/18,1000001,800001,UGX
Kabale,Maize,Uganda,3/9/18,1000001,800001,UGX
Kabale,Maize,Uganda,3/12/18,999999,780001,UGX
Kabale,Maize,Uganda,3/13/18,1000001,780002,UGX
Kabale,Maize,Uganda,3/14/18,1000000,780000,UGX
Kabale,Maize,Uganda,3/15/18,999998,780000,UGX
Kabale,Maize,Uganda,3/16/18,999999,780000,UGX
Kabale,Maize,Uganda,3/19/18,1000000,750002,UGX
Kabale,Maize,Uganda,3/20/18,999999,749999,UGX
Kabale,Maize,Uganda,3/21/18,999999,699999,UGX
Kabale,Maize,Uganda,3/22/18,999999,700002,UGX
Kabale,Maize,Uganda,3/23/18,1000001,700001,UGX
Kabale,Maize,Uganda,3/26/18,1000000,700001,UGX
Kabale,Maize,Uganda,3/27/18,1000000,700001,UGX
Kabale,Maize,Uganda,3/28/18,1000000,700000,UGX
Kabale,Maize,Uganda,3/29/18,1000001,700000,UGX
Kabale,Maize,Uganda,3/30/18,999998,699999,UGX
Kabale,Maize,Uganda,4/3/18,1000000,750000,UGX
Kabale,Maize,Uganda,4/4/18,1000000,750000,UGX
Kabale,Maize,Uganda,4/5/18,999999,750000,UGX
Kabale,Maize,Uganda,4/6/18,999999,749999,UGX
Kabale,Maize,Uganda,4/9/18,1000002,750000,UGX
Kabale,Maize,Uganda,4/10/18,999999,750000,UGX
Kabale,Maize,Uganda,4/11/18,1000000,750000,UGX
Kabale,Maize,Uganda,4/12/18,999999,750001,UGX
Kabale,Maize,Uganda,4/13/18,1000002,749999,UGX
Kabale,Maize,Uganda,4/16/18,1000001,750000,UGX
Kabale,Maize,Uganda,4/17/18,999999,750000,UGX
Kabale,Maize,Uganda,4/18/18,999998,750000,UGX
Kabale,Maize,Uganda,4/19/18,999999,750000,UGX
Kabale,Maize,Uganda,4/20/18,1000002,750000,UGX
Kabale,Maize,Uganda,4/23/18,1000001,750000,UGX
Kabale,Maize,Uganda,4/24/18,999998,750001,UGX
Kabale,Maize,Uganda,4/25/18,999998,750002,UGX
Kabale,Maize,Uganda,4/26/18,0,750001,UGX
Kabale,Maize,Uganda,4/27/18,1000001,750000,UGX
Kabale,Maize,Uganda,4/30/18,1000000,749999,UGX
Kabale,Maize,Uganda,5/1/18,1000000,730001,UGX
Kabale,Maize,Uganda,5/2/18,1000000,730001,UGX
Kabale,Maize,Uganda,5/2/18,1000000,730001,UGX
Kabale,Maize,Uganda,5/3/18,999998,729999,UGX
Kabale,Maize,Uganda,5/4/18,1000000,720001,UGX
Kabale,Maize,Uganda,5/7/18,1000001,700001,UGX
Kabale,Maize,Uganda,5/8/18,999999,700001,UGX
Kabale,Maize,Uganda,5/9/18,999999,700001,UGX
Kabale,Maize,Uganda,5/10/18,1000000,700000,UGX
Kabale,Maize,Uganda,5/11/18,1000002,699998,UGX
Kabale,Maize,Uganda,5/14/18,1000001,700002,UGX
Kabale,Maize,Uganda,5/15/18,1000001,719999,UGX
Kabale,Maize,Uganda,5/16/18,999999,730000,UGX
Kabale,Maize,Uganda,5/17/18,1000000,730001,UGX
Kabale,Maize,Uganda,5/18/18,1000001,749999,UGX
Kabale,Maize,Uganda,5/22/18,1000002,749998,UGX
Kabale,Maize,Uganda,5/23/18,892614,669458,UGX
Kabale,Maize,Uganda,5/24/18,892614,669458,UGX
Kabale,Maize,Uganda,5/25/18,1000001,750002,UGX
Kabale,Maize,Uganda,5/29/18,999999,749998,UGX
Kabale,Maize,Uganda,5/30/18,1000000,749999,UGX
Kabale,Maize,Uganda,5/31/18,1000000,749998,UGX
Kabale,Maize,Uganda,6/1/18,1000002,749999,UGX
Kabale,Maize,Uganda,6/4/18,1000001,760002,UGX
Kabale,Maize,Uganda,6/5/18,1000000,760000,UGX
Kabale,Maize,Uganda,6/6/18,999999,759998,UGX
Kabale,Maize,Uganda,6/7/18,999999,759999,UGX
Kabale,Maize,Uganda,6/8/18,999999,759998,UGX
Kabale,Maize,Uganda,6/11/18,1000000,759999,UGX
Kabale,Maize,Uganda,6/12/18,1000001,760002,UGX
Kabale,Maize,Uganda,6/13/18,999999,760001,UGX
Kabale,Maize,Uganda,6/14/18,1000002,770001,UGX
Kabale,Maize,Uganda,6/18/18,1000001,779999,UGX
Kabale,Maize,Uganda,6/19/18,1000001,780000,UGX
Kabale,Maize,Uganda,6/20/18,1000002,779999,UGX
Kabale,Maize,Uganda,6/21/18,999999,779998,UGX
Kabale,Maize,Uganda,6/22/18,1000002,780000,UGX
Kabale,Maize,Uganda,6/25/18,999998,799999,UGX
Kabale,Maize,Uganda,6/26/18,999999,800002,UGX
Kabale,Maize,Uganda,6/27/18,1000000,799998,UGX
Kabale,Maize,Uganda,6/28/18,1000001,799998,UGX
Kabale,Maize,Uganda,6/29/18,1000001,800002,UGX
Kabale,Maize,Uganda,7/2/18,999999,800000,UGX
Kabale,Maize,Uganda,7/3/18,996524,797219,UGX
Kabale,Maize,Uganda,7/4/18,857340,685873,UGX
Kabale,Maize,Uganda,7/5/18,1000001,800001,UGX
Kabale,Maize,Uganda,7/6/18,1000001,800000,UGX
Kabale,Maize,Uganda,7/9/18,1000000,800001,UGX
Kabale,Maize,Uganda,7/10/18,1000001,799999,UGX
Kabale,Maize,Uganda,7/11/18,1000000,800000,UGX
Kabale,Maize,Uganda,7/12/18,999999,700000,UGX
Kabale,Maize,Uganda,7/13/18,800000,599999,UGX
Kabale,Maize,Uganda,7/16/18,708195,486885,UGX
Kabale,Maize,Uganda,7/17/18,800002,549999,UGX
Kabale,Maize,Uganda,7/18/18,600001,500000,UGX
Kabale,Maize,Uganda,7/19/18,600000,500000,UGX
Kabale,Maize,Uganda,7/23/18,600001,399998,UGX
Kabale,Maize,Uganda,7/24/18,160,108,UGX
Kabale,Maize,Uganda,7/26/18,796729,497953,UGX
Kabale,Maize,Uganda,7/27/18,799999,499999,UGX
Kabale,Maize,Uganda,8/2/18,600131,450095,UGX
Kabale,Maize,Uganda,8/3/18,599457,449591,UGX
Kabale,Maize,Uganda,8/6/18,600002,469999,UGX
Kabale,Maize,Uganda,8/7/18,600281,470217,UGX
Kabale,Maize,Uganda,8/8/18,600000,450000,UGX
Kabale,Maize,Uganda,8/9/18,600001,450000,UGX
Kabale,Maize,Uganda,8/10/18,600001,449999,UGX
Kabale,Maize,Uganda,8/13/18,599883,499901,UGX
Kabale,Maize,Uganda,8/14/18,604809,504008,UGX
Kabale,Maize,Uganda,8/15/18,603536,502947,UGX
Kabale,Maize,Uganda,8/16/18,600979,500815,UGX
Kabale,Maize,Uganda,8/17/18,599264,499386,UGX
Kabale,Maize,Uganda,8/20/18,799999,499999,UGX
Kabale,Maize,Uganda,8/21/18,800000,499998,UGX
Kabale,Maize,Uganda,8/22/18,800001,500000,UGX
Kabale,Maize,Uganda,8/23/18,800001,499998,UGX
Kabale,Maize,Uganda,8/24/18,800001,500000,UGX
Kabale,Maize,Uganda,8/27/18,499999,399999,UGX
Kabale,Maize,Uganda,8/28/18,499999,399999,UGX
Kabale,Maize,Uganda,8/29/18,499999,400002,UGX
Kabale,Maize,Uganda,8/30/18,500001,400001,UGX
Kabale,Maize,Uganda,9/3/18,499891,399913,UGX
Kabale,Maize,Uganda,9/4/18,500001,399999,UGX
Kabale,Maize,Uganda,9/5/18,500000,399998,UGX
Kabale,Maize,Uganda,9/6/18,500752,400600,UGX
Kabale,Maize,Uganda,9/7/18,500002,399999,UGX
Kabale,Maize,Uganda,9/10/18,601694,401128,UGX
Kabale,Maize,Uganda,9/11/18,600677,400450,UGX
Kabale,Maize,Uganda,9/12/18,599998,399999,UGX
Kabale,Maize,Uganda,9/13/18,600000,400000,UGX
Kabale,Maize,Uganda,9/17/18,599998,399999,UGX
Kabale,Maize,Uganda,9/18/18,600000,400000,UGX
Kabale,Maize,Uganda,9/21/18,600000,399999,UGX
Kabale,Maize,Uganda,9/24/18,600001,400001,UGX
Kabale,Maize,Uganda,9/25/18,597915,398610,UGX
Kabale,Maize,Uganda,9/26/18,600000,400001,UGX
Kabale,Maize,Uganda,9/27/18,600342,400229,UGX
Kabale,Maize,Uganda,10/2/18,599614,409737,UGX
Kabale,Maize,Uganda,10/3/18,600001,410000,UGX
Kabale,Maize,Uganda,10/4/18,598347,408870,UGX
Kabale,Maize,Uganda,10/5/18,600002,410001,UGX
Kabale,Maize,Uganda,10/8/18,597353,408192,UGX
Kabale,Maize,Uganda,10/9/18,602108,411442,UGX
Kabale,Maize,Uganda,10/10/18,600760,410519,UGX
Kabale,Maize,Uganda,10/11/18,599999,419999,UGX
Kabale,Maize,Uganda,10/12/18,600324,450244,UGX
Kabale,Maize,Uganda,10/15/18,698547,498962,UGX
Kabale,Maize,Uganda,10/16/18,700186,500134,UGX
Kabale,Maize,Uganda,10/19/18,699632,499738,UGX
Kabale,Maize,Uganda,10/22/18,700438,500313,UGX
Kabale,Maize,Uganda,10/23/18,697416,498154,UGX
Kabale,Maize,Uganda,10/24/18,699999,499999,UGX
Kabale,Maize,Uganda,10/25/18,700002,549999,UGX
Kabale,Maize,Uganda,10/26/18,700160,550123,UGX
Kabale,Maize,Uganda,10/29/18,797896,548552,UGX
Kabale,Maize,Uganda,10/31/18,800001,549999,UGX
Kabale,Maize,Uganda,11/1/18,800000,550001,UGX
Kabale,Maize,Uganda,11/2/18,796954,547907,UGX
Kabale,Maize,Uganda,11/5/18,800002,599999,UGX
Kabale,Maize,Uganda,11/6/18,801574,601179,UGX
Kabale,Maize,Uganda,11/7/18,800000,620000,UGX
Kabale,Maize,Uganda,11/8/18,798749,619031,UGX
Kabale,Maize,Uganda,11/9/18,799998,620001,UGX
Kabale,Maize,Uganda,11/12/18,799997,649998,UGX
Kabale,Maize,Uganda,11/14/18,800000,649999,UGX
Kabale,Maize,Uganda,11/15/18,799998,599999,UGX
Kabale,Maize,Uganda,11/16/18,798975,649168,UGX
Kabale,Maize,Uganda,11/19/18,800001,650000,UGX
Kabale,Maize,Uganda,11/20/18,798665,648914,UGX
Kabale,Maize,Uganda,11/21/18,800439,650358,UGX
Kabale,Maize,Uganda,11/22/18,800190,670160,UGX
Kabale,Maize,Uganda,11/23/18,800000,670001,UGX
Kabale,Maize,Uganda,11/26/18,803067,702686,UGX
Kabale,Maize,Uganda,11/27/18,800058,700053,UGX
Kabale,Maize,Uganda,11/28/18,1799998,1549999,UGX
Kabale,Maize,Uganda,11/29/18,999999,800000,UGX
Kabale,Maize,Uganda,11/29/18,999999,800000,UGX
Kabale,Maize,Uganda,11/30/18,1000000,700001,UGX
Kabale,Maize,Uganda,12/3/18,1000870,700610,UGX
Kabale,Maize,Uganda,12/4/18,1000408,700285,UGX
Kabale,Maize,Uganda,12/5/18,998702,699091,UGX
Kabale,Maize,Uganda,12/6/18,1000001,710001,UGX
Kabale,Maize,Uganda,12/7/18,1001811,711286,UGX
Kabale,Maize,Uganda,12/11/18,999025,699318,UGX
Kabale,Maize,Uganda,12/12/18,1001362,700954,UGX
Kabale,Maize,Uganda,12/13/18,799999,679999,UGX
Kabale,Maize,Uganda,12/18/18,799581,649662,UGX
Kabale,Maize,Uganda,12/19/18,800001,649999,UGX
Kabale,Maize,Uganda,12/20/18,799999,660001,UGX
Kabale,Maize,Uganda,12/21/18,800001,660000,UGX
Kabale,Maize,Uganda,12/21/18,800001,660000,UGX
Kabale,Maize,Uganda,12/21/18,800001,660000,UGX
Kabale,Maize,Uganda,12/27/18,800245,680208,UGX
Kabale,Maize,Uganda,12/28/18,799999,679999,UGX
Kabale,Maize,Uganda,1/2/19,1000001,700000,UGX
Kabale,Maize,Uganda,1/3/19,1001235,700864,UGX
Kabale,Maize,Uganda,1/7/19,1000000,700000,UGX
Kabale,Maize,Uganda,1/10/19,1001511,751133,UGX
Kabale,Maize,Uganda,1/11/19,998001,748500,UGX
Kabale,Maize,Uganda,1/14/19,997043,747785,UGX
Kabale,Maize,Uganda,1/15/19,1003734,752800,UGX
Kabale,Maize,Uganda,1/16/19,1000000,750000,UGX
Kabale,Maize,Uganda,1/18/19,999998,749999,UGX
Kabale,Maize,Uganda,1/21/19,999999,750002,UGX
Kabale,Maize,Uganda,1/22/19,999630,749725,UGX
Kabale,Maize,Uganda,1/23/19,999999,750001,UGX
Kabale,Maize,Uganda,1/24/19,999339,749506,UGX
Kabale,Maize,Uganda,1/28/19,1000001,749999,UGX
Kabale,Maize,Uganda,1/29/19,1000000,749998,UGX
Kabale,Maize,Uganda,1/30/19,996093,747068,UGX
Kabale,Maize,Uganda,1/31/19,999706,749779,UGX
Kabale,Maize,Uganda,2/1/19,1000002,699999,UGX
Kabale,Maize,Uganda,2/4/19,1000413,680280,UGX
Kabale,Maize,Uganda,2/5/19,999999,670001,UGX
Kabale,Maize,Uganda,2/6/19,1000001,670001,UGX
Kabale,Maize,Uganda,2/7/19,1000001,680000,UGX
Kabale,Maize,Uganda,2/8/19,998259,678815,UGX
